,Landmark_1,Landmark_2,Landmark_3,Class
1932,10.198039027185567,10.198039027185567,31.78049716414141,Drowsy
1934,9.219544457292889,9.219544457292889,31.575306807693888,Drowsy
1936,11.180339887498947,12.16552506059644,31.400636936215164,Alert
1938,10.04987562112089,10.04987562112089,30.4138126514911,Drowsy
1940,6.0,6.0,32.14031735997639,Drowsy
1942,7.0,6.0,33.13608305156178,Drowsy
1944,7.0,7.071067811865476,32.2490309931942,Drowsy
1946,10.44030650891055,9.219544457292889,29.61418578992169,Drowsy
1948,8.246211251235321,9.219544457292889,29.42787793912432,Drowsy
1950,9.219544457292889,8.06225774829855,28.442925306655784,Drowsy
1952,9.219544457292889,8.246211251235321,29.42787793912432,Drowsy
1954,9.219544457292889,10.04987562112089,28.284271247461906,Alert
1956,9.219544457292889,9.055385138137416,24.186773244895647,Alert
1958,9.055385138137416,9.055385138137416,27.018512172212592,Alert
1960,10.198039027185567,9.219544457292889,26.0768096208106,Alert
1962,10.04987562112089,9.055385138137416,26.019223662515376,Alert
1964,8.06225774829855,9.055385138137416,27.073972741361768,Drowsy
1966,10.04987562112089,9.055385138137416,27.018512172212592,Alert
1968,10.0,9.0,26.019223662515376,Alert
1970,9.0,10.0,26.0,Alert
1972,8.0,9.0,25.019992006393608,Alert
1974,10.04987562112089,10.0,27.0,Alert
1976,9.055385138137416,9.055385138137416,26.0768096208106,Alert
1978,10.198039027185567,9.055385138137416,27.018512172212592,Alert
1980,9.055385138137416,8.06225774829855,26.0768096208106,Alert
1982,9.055385138137416,8.06225774829855,26.0768096208106,Alert
1984,9.055385138137416,9.055385138137416,26.0768096208106,Alert
1986,9.219544457292889,9.055385138137416,27.018512172212592,Alert
1988,9.055385138137416,10.04987562112089,28.0178514522438,Alert
1990,9.055385138137416,8.06225774829855,26.0768096208106,Drowsy
1992,9.055385138137416,8.0,26.0768096208106,Alert
1994,9.219544457292889,9.055385138137416,28.16025568065745,Alert
1996,9.055385138137416,8.06225774829855,29.068883707497267,Drowsy
1998,9.219544457292889,8.246211251235321,29.27456233660889,Drowsy
2000,9.055385138137416,8.06225774829855,30.066592756745816,Drowsy
2002,9.219544457292889,9.219544457292889,29.42787793912432,Alert
2004,9.219544457292889,9.219544457292889,29.27456233660889,Alert
2006,8.246211251235321,8.246211251235321,29.42787793912432,Drowsy
2008,8.246211251235321,8.246211251235321,29.42787793912432,Drowsy
2010,9.219544457292889,9.055385138137416,30.066592756745816,Drowsy
2012,10.198039027185567,10.04987562112089,31.400636936215164,Drowsy
2014,9.219544457292889,10.04987562112089,30.4138126514911,Drowsy
2016,10.198039027185567,10.04987562112089,31.25699921617557,Drowsy
2018,11.180339887498947,11.180339887498947,33.37663853655727,Alert
2020,11.180339887498947,11.180339887498947,32.55764119219941,Alert
2022,10.198039027185567,10.04987562112089,32.2490309931942,Drowsy
2024,11.180339887498947,12.16552506059644,33.54101966249684,Alert
2026,10.198039027185567,10.198039027185567,31.144823004794876,Alert
2028,9.0,9.0,35.0142828000232,Drowsy
2030,11.40175425099138,11.180339887498947,31.78049716414141,Alert
2032,9.0,9.0,35.0,Drowsy
2034,8.06225774829855,8.06225774829855,35.0142828000232,Drowsy
2036,9.055385138137416,8.06225774829855,34.0147027033899,Drowsy
2038,9.055385138137416,9.055385138137416,36.013886210738214,Drowsy
2040,10.04987562112089,9.055385138137416,35.0142828000232,Drowsy
2042,11.180339887498947,11.40175425099138,32.7566787083184,Alert
2044,10.04987562112089,9.055385138137416,34.058772731852805,Drowsy
2046,10.198039027185567,9.055385138137416,35.05709628591621,Drowsy
2048,10.04987562112089,9.055385138137416,36.013886210738214,Drowsy
2050,10.04987562112089,9.055385138137416,36.05551275463989,Drowsy
2052,10.04987562112089,9.055385138137416,36.05551275463989,Drowsy
2054,10.198039027185567,10.04987562112089,35.05709628591621,Drowsy
2056,10.198039027185567,10.04987562112089,36.05551275463989,Drowsy
2058,11.04536101718726,10.04987562112089,35.05709628591621,Drowsy
2060,10.198039027185567,9.055385138137416,36.05551275463989,Drowsy
2062,10.198039027185567,10.04987562112089,36.05551275463989,Drowsy
2064,10.04987562112089,10.04987562112089,35.0142828000232,Drowsy
2066,10.04987562112089,10.04987562112089,36.013886210738214,Drowsy
2068,10.04987562112089,9.055385138137416,36.013886210738214,Drowsy
2070,10.04987562112089,10.04987562112089,35.05709628591621,Drowsy
2072,9.055385138137416,10.04987562112089,36.05551275463989,Drowsy
2074,10.04987562112089,10.198039027185567,36.12478373637688,Drowsy
2076,9.219544457292889,8.06225774829855,36.05551275463989,Drowsy
2078,8.06225774829855,8.06225774829855,36.013886210738214,Drowsy
2080,8.0,8.06225774829855,35.0142828000232,Drowsy
2082,8.0,8.0,34.0147027033899,Drowsy
2084,8.0,8.0,35.05709628591621,Drowsy
2086,8.0,8.0,35.05709628591621,Drowsy
2088,8.0,8.0,35.05709628591621,Drowsy
2090,8.0,8.0,37.05401462729781,Drowsy
2092,8.0,8.06225774829855,37.05401462729781,Drowsy
2094,8.06225774829855,8.06225774829855,35.12833614050059,Drowsy
2096,8.0,8.0,37.05401462729781,Drowsy
2098,8.0,8.0,36.12478373637688,Drowsy
2100,8.0,8.0,36.05551275463989,Drowsy
2102,8.0,7.0,36.12478373637688,Drowsy
2104,8.0,8.0,37.05401462729781,Drowsy
2106,9.0,7.0,37.05401462729781,Drowsy
2108,9.0,8.0,38.01315561749642,Drowsy
2110,8.0,7.0,36.05551275463989,Drowsy
2112,7.0,7.0,36.05551275463989,Drowsy
2114,9.0,7.0,32.0624390837628,Drowsy
2116,9.055385138137416,8.06225774829855,32.0624390837628,Drowsy
2118,8.0,8.0,36.05551275463989,Drowsy
2120,9.0,7.0,32.0624390837628,Drowsy
2122,9.0,8.0,36.22154055254967,Drowsy
2124,8.0,8.06225774829855,35.12833614050059,Drowsy
2126,8.06225774829855,8.06225774829855,36.05551275463989,Drowsy
2128,8.0,8.0,35.12833614050059,Drowsy
2130,8.0,7.071067811865476,35.12833614050059,Drowsy
2132,8.06225774829855,7.071067811865476,35.12833614050059,Drowsy
2134,8.0,7.071067811865476,35.12833614050059,Drowsy
2136,7.071067811865476,7.071067811865476,35.12833614050059,Drowsy
2138,6.082762530298219,5.0,35.22782990761707,Drowsy
2140,5.0990195135927845,5.0990195135927845,36.22154055254967,Drowsy
2142,5.0990195135927845,4.123105625617661,36.22154055254967,Drowsy
2144,7.0,6.082762530298219,37.12142238654117,Drowsy
2146,5.0990195135927845,4.0,35.0,Drowsy
2148,8.06225774829855,8.246211251235321,31.25699921617557,Drowsy
2150,8.06225774829855,9.219544457292889,32.2490309931942,Drowsy
2152,8.246211251235321,7.280109889280518,32.2490309931942,Drowsy
2154,7.280109889280518,8.246211251235321,32.2490309931942,Drowsy
2156,8.246211251235321,8.06225774829855,30.265491900843116,Drowsy
2158,8.246211251235321,8.54400374531753,31.400636936215164,Drowsy
2160,8.246211251235321,8.54400374531753,31.25699921617557,Drowsy
2162,9.219544457292889,9.486832980505138,32.38826948140329,Drowsy
2164,7.071067811865476,8.246211251235321,32.38826948140329,Drowsy
2166,8.246211251235321,8.54400374531753,33.37663853655727,Drowsy
2168,8.246211251235321,8.246211251235321,32.38826948140329,Drowsy
2170,8.246211251235321,8.246211251235321,31.400636936215164,Drowsy
2172,8.246211251235321,9.219544457292889,31.25699921617557,Drowsy
2174,8.246211251235321,8.246211251235321,31.400636936215164,Drowsy
2176,7.280109889280518,8.246211251235321,31.400636936215164,Drowsy
2178,8.246211251235321,7.280109889280518,31.25699921617557,Drowsy
2180,8.246211251235321,8.54400374531753,33.37663853655727,Drowsy
2182,9.219544457292889,9.219544457292889,32.2490309931942,Drowsy
2184,7.280109889280518,8.54400374531753,31.400636936215164,Drowsy
2186,7.280109889280518,7.280109889280518,30.4138126514911,Drowsy
2188,8.246211251235321,7.280109889280518,31.25699921617557,Drowsy
2190,8.246211251235321,9.219544457292889,32.38826948140329,Drowsy
2192,9.219544457292889,9.486832980505138,31.575306807693888,Alert
2194,7.071067811865476,8.246211251235321,31.400636936215164,Drowsy
2196,8.246211251235321,9.219544457292889,32.38826948140329,Drowsy
2198,8.246211251235321,8.246211251235321,32.38826948140329,Drowsy
2200,8.06225774829855,7.280109889280518,33.24154027718932,Drowsy
2202,8.246211251235321,7.280109889280518,30.265491900843116,Drowsy
2204,7.071067811865476,7.280109889280518,32.2490309931942,Drowsy
2206,7.280109889280518,8.246211251235321,31.25699921617557,Drowsy
2208,8.246211251235321,8.246211251235321,32.2490309931942,Drowsy
2210,8.246211251235321,7.280109889280518,31.25699921617557,Drowsy
2212,7.280109889280518,6.324555320336759,31.25699921617557,Drowsy
2214,8.06225774829855,8.246211251235321,32.2490309931942,Drowsy
2216,7.071067811865476,7.280109889280518,32.2490309931942,Drowsy
2218,8.06225774829855,8.246211251235321,32.2490309931942,Drowsy
2220,8.246211251235321,8.246211251235321,32.2490309931942,Drowsy
2222,6.082762530298219,6.082762530298219,31.25699921617557,Drowsy
2224,8.06225774829855,8.246211251235321,32.14031735997639,Drowsy
2226,7.071067811865476,7.071067811865476,32.01562118716424,Drowsy
2228,6.082762530298219,6.082762530298219,31.016124838541646,Drowsy
2230,7.071067811865476,6.082762530298219,31.016124838541646,Drowsy
2232,5.0990195135927845,5.0990195135927845,30.14962686336267,Drowsy
2234,4.123105625617661,5.0990195135927845,31.064449134018133,Drowsy
2236,5.0990195135927845,4.123105625617661,31.016124838541646,Drowsy
2238,4.0,4.123105625617661,29.0,Drowsy
2240,4.0,4.123105625617661,29.017236257093817,Drowsy
2242,6.082762530298219,6.082762530298219,30.0,Drowsy
2244,7.071067811865476,7.0,31.016124838541646,Drowsy
2246,7.0,6.082762530298219,31.0,Drowsy
2248,8.0,7.0,31.016124838541646,Drowsy
2250,7.0,8.0,32.01562118716424,Drowsy
2252,7.0,7.0,31.016124838541646,Drowsy
2254,7.0,8.0,32.01562118716424,Drowsy
2256,6.0,6.082762530298219,30.01666203960727,Drowsy
2258,7.0,7.0,30.0,Drowsy
2260,6.0,7.0,31.016124838541646,Drowsy
2262,5.0,5.0,28.0,Drowsy
2264,6.0,4.0,29.0,Drowsy
2266,6.082762530298219,4.123105625617661,30.0,Drowsy
2268,5.0,5.0990195135927845,30.01666203960727,Drowsy
2270,6.082762530298219,4.123105625617661,30.0,Drowsy
2272,5.0990195135927845,5.0990195135927845,31.016124838541646,Drowsy
2274,5.0990195135927845,5.0,30.01666203960727,Drowsy
2276,5.0,5.0990195135927845,31.064449134018133,Drowsy
2278,6.082762530298219,6.082762530298219,31.064449134018133,Drowsy
2280,9.055385138137416,9.055385138137416,34.058772731852805,Drowsy
2282,8.06225774829855,8.06225774829855,32.0,Drowsy
2284,8.06225774829855,7.071067811865476,31.064449134018133,Drowsy
2286,5.0990195135927845,6.0,31.144823004794876,Drowsy
2288,5.0990195135927845,5.0990195135927845,31.064449134018133,Drowsy
2290,6.082762530298219,6.082762530298219,30.01666203960727,Drowsy
2292,5.385164807134504,5.0990195135927845,30.01666203960727,Drowsy
2294,4.123105625617661,5.0990195135927845,31.064449134018133,Drowsy
2296,5.385164807134504,5.385164807134504,32.14031735997639,Drowsy
2298,4.123105625617661,4.123105625617661,29.154759474226505,Drowsy
2300,5.0990195135927845,6.324555320336759,30.14962686336267,Drowsy
2302,4.47213595499958,5.385164807134504,29.154759474226505,Drowsy
2304,5.385164807134504,5.385164807134504,30.265491900843116,Drowsy
2306,4.123105625617661,5.385164807134504,29.27456233660889,Drowsy
2308,4.123105625617661,4.123105625617661,30.066592756745816,Drowsy
2310,5.385164807134504,4.47213595499958,30.14962686336267,Drowsy
2312,5.385164807134504,5.385164807134504,30.066592756745816,Drowsy
2314,5.385164807134504,5.385164807134504,30.066592756745816,Drowsy
2316,4.123105625617661,4.123105625617661,31.064449134018133,Drowsy
2318,5.385164807134504,5.0990195135927845,28.0713376952364,Drowsy
2320,5.385164807134504,4.123105625617661,29.154759474226505,Drowsy
2322,5.0990195135927845,5.0990195135927845,29.068883707497267,Drowsy
2324,5.0990195135927845,4.123105625617661,28.0713376952364,Drowsy
2326,4.123105625617661,4.123105625617661,30.066592756745816,Drowsy
2328,5.0990195135927845,4.47213595499958,28.0713376952364,Drowsy
2330,4.123105625617661,4.123105625617661,29.068883707497267,Drowsy
2332,4.123105625617661,4.123105625617661,30.14962686336267,Drowsy
2334,4.123105625617661,3.1622776601683795,30.066592756745816,Drowsy
2336,5.385164807134504,4.47213595499958,30.066592756745816,Drowsy
2338,5.0990195135927845,4.123105625617661,31.064449134018133,Drowsy
2340,4.123105625617661,3.1622776601683795,30.01666203960727,Drowsy
2342,4.123105625617661,4.123105625617661,30.066592756745816,Drowsy
2344,5.0,4.123105625617661,29.017236257093817,Drowsy
2346,5.0990195135927845,5.0990195135927845,30.01666203960727,Drowsy
2348,4.123105625617661,4.123105625617661,31.064449134018133,Drowsy
2350,5.0990195135927845,5.0990195135927845,30.066592756745816,Drowsy
2352,5.0990195135927845,5.0990195135927845,31.016124838541646,Drowsy
2354,6.082762530298219,5.0990195135927845,30.0,Drowsy
2356,6.082762530298219,5.385164807134504,31.016124838541646,Drowsy
2358,7.071067811865476,7.071067811865476,32.14031735997639,Drowsy
2360,7.280109889280518,6.082762530298219,31.016124838541646,Drowsy
2362,6.082762530298219,5.0,29.017236257093817,Drowsy
2364,5.0990195135927845,5.0990195135927845,30.01666203960727,Drowsy
2366,6.082762530298219,7.071067811865476,31.144823004794876,Drowsy
2368,6.0,6.0,30.01666203960727,Drowsy
2370,7.071067811865476,6.0,30.0,Drowsy
2372,9.219544457292889,8.06225774829855,29.017236257093817,Drowsy
2374,6.0,7.0,30.01666203960727,Drowsy
2376,6.0,6.0,29.068883707497267,Drowsy
2378,8.0,7.0,30.066592756745816,Drowsy
2380,9.0,10.0,31.016124838541646,Drowsy
2382,7.071067811865476,7.071067811865476,30.066592756745816,Drowsy
2384,8.0,9.0,32.0,Drowsy
2386,7.071067811865476,6.0,29.068883707497267,Drowsy
2388,7.071067811865476,6.0,33.06055050963308,Drowsy
2390,8.06225774829855,6.082762530298219,31.064449134018133,Drowsy
2392,7.071067811865476,7.071067811865476,33.06055050963308,Drowsy
2394,9.0,8.0,31.016124838541646,Drowsy
2396,8.06225774829855,8.06225774829855,30.01666203960727,Drowsy
2398,6.0,6.0,29.068883707497267,Drowsy
2400,10.0,9.0,32.0,Drowsy
2402,10.0,9.0,31.064449134018133,Drowsy
2404,9.0,8.0,26.0768096208106,Alert
2406,9.055385138137416,9.055385138137416,24.0,Alert
2408,8.0,9.0,24.0,Alert
2410,9.055385138137416,10.04987562112089,24.0,Alert
2412,7.0,7.0,28.0178514522438,Drowsy
2414,7.0,8.0,29.017236257093817,Drowsy
2416,7.0,7.0,28.0,Drowsy
2418,9.0,9.0,31.016124838541646,Drowsy
2420,7.0,6.0,30.01666203960727,Drowsy
2422,6.0,7.0,26.0,Drowsy
2424,7.0,7.071067811865476,26.0,Drowsy
2426,8.0,7.0,30.01666203960727,Drowsy
2428,5.0990195135927845,5.0,26.1725046566048,Drowsy
2430,8.0,7.0,27.0,Drowsy
2432,5.0,4.0,22.02271554554524,Drowsy
2434,8.06225774829855,8.0,30.0,Drowsy
2436,8.06225774829855,8.0,29.0,Drowsy
2438,9.055385138137416,7.0,30.0,Drowsy
2440,9.055385138137416,8.0,30.0,Drowsy
2442,8.06225774829855,8.06225774829855,29.0,Drowsy
2444,10.04987562112089,8.06225774829855,29.068883707497267,Alert
2446,8.0,7.0,30.0,Drowsy
2448,8.06225774829855,8.06225774829855,30.01666203960727,Drowsy
2450,8.06225774829855,7.071067811865476,28.0,Drowsy
2452,9.055385138137416,9.0,29.017236257093817,Drowsy
2454,9.055385138137416,8.06225774829855,28.0,Drowsy
2456,5.0,5.0,23.08679276123039,Drowsy
2458,9.055385138137416,8.06225774829855,30.01666203960727,Drowsy
2460,8.0,7.0,28.0,Drowsy
2462,10.04987562112089,9.0,30.01666203960727,Alert
2464,9.055385138137416,9.0,29.0,Drowsy
2466,8.06225774829855,8.0,29.068883707497267,Drowsy
2468,9.055385138137416,8.0,30.0,Drowsy
2470,9.055385138137416,8.0,29.017236257093817,Drowsy
2472,8.06225774829855,8.0,30.01666203960727,Drowsy
2474,9.0,9.0,30.01666203960727,Drowsy
2476,8.06225774829855,8.06225774829855,28.0713376952364,Drowsy
2478,9.055385138137416,9.0,29.017236257093817,Drowsy
2480,8.0,8.0,28.0178514522438,Drowsy
2482,7.0,7.071067811865476,30.01666203960727,Drowsy
2484,8.06225774829855,8.0,31.016124838541646,Drowsy
2486,8.0,7.071067811865476,29.017236257093817,Drowsy
2488,6.082762530298219,6.0,31.016124838541646,Drowsy
2490,8.06225774829855,8.0,30.01666203960727,Drowsy
2492,6.082762530298219,6.082762530298219,29.017236257093817,Drowsy
2494,7.071067811865476,6.082762530298219,28.0178514522438,Drowsy
2496,4.123105625617661,4.0,30.01666203960727,Drowsy
2498,6.082762530298219,6.082762530298219,29.017236257093817,Drowsy
2500,5.0,5.0,30.0,Drowsy
2502,5.0990195135927845,5.0,28.0178514522438,Drowsy
2504,5.0,4.0,28.0178514522438,Drowsy
2506,4.0,4.0,29.0,Drowsy
2508,5.0,4.0,29.017236257093817,Drowsy
2510,4.0,4.0,29.017236257093817,Drowsy
2512,4.0,4.0,29.017236257093817,Drowsy
2514,5.0,3.0,29.017236257093817,Drowsy
2516,5.0990195135927845,4.123105625617661,29.017236257093817,Drowsy
2518,4.123105625617661,4.0,28.0178514522438,Drowsy
2520,5.0,4.123105625617661,29.017236257093817,Drowsy
2522,4.123105625617661,3.1622776601683795,28.0713376952364,Drowsy
2524,5.0,5.0,30.14962686336267,Drowsy
2526,4.123105625617661,5.0990195135927845,30.14962686336267,Drowsy
2528,4.123105625617661,4.0,30.14962686336267,Drowsy
2530,5.0990195135927845,4.123105625617661,30.14962686336267,Drowsy
2532,5.0990195135927845,5.0990195135927845,30.14962686336267,Drowsy
2534,5.0990195135927845,5.0990195135927845,31.144823004794876,Drowsy
2536,5.0990195135927845,4.123105625617661,30.14962686336267,Drowsy
2538,4.123105625617661,4.47213595499958,30.14962686336267,Drowsy
2540,4.0,4.123105625617661,30.01666203960727,Drowsy
2542,5.0,5.0,30.066592756745816,Drowsy
2544,5.0990195135927845,4.123105625617661,30.14962686336267,Drowsy
2546,5.0990195135927845,5.0,30.066592756745816,Drowsy
2548,6.082762530298219,5.0990195135927845,30.01666203960727,Drowsy
2550,6.082762530298219,5.0990195135927845,31.064449134018133,Drowsy
2552,5.0990195135927845,4.123105625617661,30.066592756745816,Drowsy
2554,6.082762530298219,5.0990195135927845,30.066592756745816,Drowsy
2556,5.0,6.0,30.066592756745816,Drowsy
2558,6.082762530298219,5.0,30.066592756745816,Drowsy
2560,6.082762530298219,6.082762530298219,29.154759474226505,Drowsy
2562,5.0,5.0990195135927845,29.068883707497267,Drowsy
2564,6.0,7.071067811865476,29.068883707497267,Drowsy
2566,6.0,7.071067811865476,29.154759474226505,Drowsy
2568,6.0,7.071067811865476,31.144823004794876,Drowsy
2570,7.071067811865476,7.071067811865476,30.066592756745816,Drowsy
2572,6.082762530298219,7.071067811865476,30.14962686336267,Drowsy
2574,7.071067811865476,7.071067811865476,31.144823004794876,Drowsy
2576,6.082762530298219,7.071067811865476,28.284271247461906,Drowsy
2578,7.071067811865476,8.06225774829855,31.064449134018133,Drowsy
2580,7.0,7.0,30.01666203960727,Drowsy
2582,6.082762530298219,6.082762530298219,29.0,Drowsy
2584,7.071067811865476,7.071067811865476,28.284271247461906,Drowsy
2586,6.324555320336759,6.324555320336759,27.65863337187866,Drowsy
2588,6.082762530298219,6.082762530298219,28.442925306655784,Drowsy
2590,7.071067811865476,7.280109889280518,27.459060435491963,Drowsy
2592,7.280109889280518,7.071067811865476,27.459060435491963,Drowsy
2594,6.324555320336759,5.385164807134504,26.68332812825267,Drowsy
2596,6.324555320336759,6.324555320336759,27.29468812791236,Drowsy
2598,6.082762530298219,6.082762530298219,27.459060435491963,Drowsy
2600,5.385164807134504,5.385164807134504,25.96150997149434,Drowsy
2602,7.071067811865476,7.280109889280518,27.65863337187866,Drowsy
2604,6.082762530298219,5.385164807134504,32.14031735997639,Drowsy
2606,6.324555320336759,5.385164807134504,30.14962686336267,Drowsy
2608,6.324555320336759,4.123105625617661,26.476404589747453,Drowsy
2610,6.0,4.123105625617661,25.019992006393608,Drowsy
2612,7.280109889280518,5.0990195135927845,29.154759474226505,Drowsy
2614,6.324555320336759,6.082762530298219,29.154759474226505,Drowsy
2616,7.0,6.0,29.0,Drowsy
2618,7.071067811865476,6.324555320336759,27.29468812791236,Alert
2620,6.082762530298219,5.0990195135927845,30.14962686336267,Drowsy
2622,4.123105625617661,4.0,30.0,Drowsy
2624,5.0,4.0,31.016124838541646,Drowsy
2626,5.0990195135927845,4.123105625617661,31.016124838541646,Drowsy
2628,4.123105625617661,5.385164807134504,30.066592756745816,Drowsy
2630,4.0,5.0,31.016124838541646,Drowsy
2632,6.082762530298219,5.0990195135927845,32.14031735997639,Drowsy
2634,4.123105625617661,4.123105625617661,30.14962686336267,Drowsy
2636,5.0990195135927845,4.123105625617661,31.064449134018133,Drowsy
2638,4.123105625617661,3.605551275463989,31.144823004794876,Drowsy
2640,5.0990195135927845,4.123105625617661,30.14962686336267,Drowsy
2642,5.0990195135927845,4.123105625617661,30.14962686336267,Drowsy
2644,4.123105625617661,4.47213595499958,29.27456233660889,Drowsy
2646,6.082762530298219,6.324555320336759,30.14962686336267,Drowsy
2648,6.082762530298219,6.324555320336759,30.14962686336267,Drowsy
2650,5.0990195135927845,5.385164807134504,31.25699921617557,Drowsy
2652,6.082762530298219,5.0990195135927845,31.064449134018133,Drowsy
2654,6.324555320336759,6.082762530298219,33.13608305156178,Drowsy
2656,6.082762530298219,5.0990195135927845,30.066592756745816,Drowsy
2658,6.082762530298219,6.082762530298219,32.0624390837628,Drowsy
2660,9.055385138137416,9.219544457292889,36.22154055254967,Drowsy
2662,6.0,5.0990195135927845,31.144823004794876,Drowsy
2664,6.082762530298219,6.082762530298219,30.14962686336267,Drowsy
2666,5.385164807134504,5.385164807134504,29.154759474226505,Drowsy
2668,4.47213595499958,4.47213595499958,30.265491900843116,Drowsy
2670,4.123105625617661,3.605551275463989,29.42787793912432,Drowsy
2672,4.47213595499958,4.47213595499958,28.442925306655784,Drowsy
2674,4.123105625617661,5.385164807134504,28.284271247461906,Drowsy
2676,5.385164807134504,4.47213595499958,29.27456233660889,Drowsy
2678,3.1622776601683795,4.47213595499958,29.42787793912432,Drowsy
2680,3.605551275463989,4.47213595499958,28.284271247461906,Drowsy
2682,5.385164807134504,4.123105625617661,30.4138126514911,Drowsy
2684,4.47213595499958,5.385164807134504,30.4138126514911,Drowsy
2686,5.0990195135927845,5.0990195135927845,29.27456233660889,Drowsy
2688,7.615773105863909,6.708203932499369,32.01562118716424,Drowsy
2690,6.708203932499369,7.615773105863909,32.01562118716424,Drowsy
2692,6.708203932499369,6.708203932499369,32.28002478313795,Drowsy
2694,7.615773105863909,6.708203932499369,32.01562118716424,Drowsy
2696,7.615773105863909,6.324555320336759,32.01562118716424,Drowsy
2698,7.615773105863909,6.324555320336759,31.78049716414141,Drowsy
2700,6.324555320336759,5.830951894845301,31.78049716414141,Drowsy
2702,6.324555320336759,6.708203932499369,31.78049716414141,Drowsy
2704,6.324555320336759,6.708203932499369,31.78049716414141,Drowsy
2706,7.615773105863909,7.280109889280518,30.80584360149873,Drowsy
2708,7.615773105863909,7.280109889280518,32.7566787083184,Drowsy
2710,6.708203932499369,6.324555320336759,31.78049716414141,Drowsy
2712,5.830951894845301,5.385164807134504,30.80584360149873,Drowsy
2714,7.280109889280518,5.385164807134504,31.78049716414141,Drowsy
2716,6.708203932499369,6.324555320336759,30.59411708155671,Drowsy
2718,6.082762530298219,6.324555320336759,32.38826948140329,Drowsy
2720,5.385164807134504,6.324555320336759,31.400636936215164,Drowsy
2722,7.280109889280518,7.280109889280518,31.400636936215164,Drowsy
2724,7.071067811865476,7.071067811865476,28.284271247461906,Drowsy
2726,7.071067811865476,8.246211251235321,33.13608305156178,Drowsy
2728,5.0990195135927845,4.123105625617661,30.14962686336267,Drowsy
2730,6.0,7.071067811865476,31.064449134018133,Drowsy
2732,5.0990195135927845,6.082762530298219,29.068883707497267,Drowsy
2734,6.082762530298219,7.0,30.066592756745816,Drowsy
2736,7.071067811865476,7.071067811865476,29.068883707497267,Drowsy
2738,5.0990195135927845,6.082762530298219,30.14962686336267,Drowsy
2740,6.324555320336759,6.082762530298219,29.154759474226505,Drowsy
2742,5.0990195135927845,5.385164807134504,31.144823004794876,Drowsy
2744,7.071067811865476,7.280109889280518,30.066592756745816,Drowsy
2746,6.082762530298219,7.071067811865476,29.068883707497267,Drowsy
2748,6.0,5.0990195135927845,30.066592756745816,Drowsy
2750,6.082762530298219,7.280109889280518,30.066592756745816,Drowsy
2752,6.082762530298219,5.0990195135927845,27.073972741361768,Drowsy
2754,5.0,5.0990195135927845,29.068883707497267,Drowsy
2756,5.0,6.082762530298219,30.066592756745816,Drowsy
2758,6.082762530298219,6.082762530298219,30.066592756745816,Drowsy
2760,5.0990195135927845,6.082762530298219,30.14962686336267,Drowsy
2762,6.082762530298219,6.082762530298219,30.14962686336267,Drowsy
2764,5.0,6.082762530298219,30.066592756745816,Drowsy
2766,6.082762530298219,6.082762530298219,30.14962686336267,Drowsy
2768,5.0990195135927845,5.0990195135927845,30.066592756745816,Drowsy
2770,5.0990195135927845,5.0990195135927845,30.066592756745816,Drowsy
2772,11.180339887498947,12.16552506059644,36.6742416417845,Alert
2774,12.16552506059644,12.16552506059644,39.6232255123179,Drowsy
2776,10.04987562112089,10.198039027185567,35.35533905932738,Drowsy
2778,11.180339887498947,11.180339887498947,38.63935817272331,Drowsy
2780,10.198039027185567,11.04536101718726,35.6931365951495,Drowsy
2782,11.180339887498947,11.04536101718726,35.35533905932738,Drowsy
2784,10.04987562112089,10.198039027185567,35.22782990761707,Drowsy
2786,10.198039027185567,11.180339887498947,35.6931365951495,Drowsy
2788,10.198039027185567,11.180339887498947,34.713109915419565,Drowsy
2790,7.071067811865476,7.071067811865476,31.25699921617557,Drowsy
2792,8.06225774829855,8.06225774829855,30.4138126514911,Drowsy
2794,6.082762530298219,6.082762530298219,29.154759474226505,Drowsy
2796,6.082762530298219,6.082762530298219,30.265491900843116,Drowsy
2798,6.082762530298219,6.082762530298219,29.27456233660889,Drowsy
2800,7.071067811865476,7.071067811865476,29.154759474226505,Drowsy
2802,7.071067811865476,7.071067811865476,30.14962686336267,Drowsy
2804,7.071067811865476,7.071067811865476,30.265491900843116,Drowsy
2806,8.06225774829855,8.06225774829855,30.265491900843116,Drowsy
2808,6.082762530298219,6.082762530298219,30.265491900843116,Drowsy
2810,6.0,6.082762530298219,29.154759474226505,Drowsy
2812,7.071067811865476,7.071067811865476,30.265491900843116,Drowsy
2814,7.071067811865476,7.071067811865476,30.14962686336267,Drowsy
2816,6.082762530298219,6.082762530298219,30.265491900843116,Drowsy
2818,6.082762530298219,7.071067811865476,30.265491900843116,Drowsy
2820,7.071067811865476,7.280109889280518,29.27456233660889,Drowsy
2822,6.082762530298219,6.082762530298219,30.14962686336267,Drowsy
2824,6.082762530298219,6.082762530298219,30.14962686336267,Drowsy
2826,7.071067811865476,6.082762530298219,30.14962686336267,Drowsy
2828,7.071067811865476,7.071067811865476,30.14962686336267,Drowsy
2830,6.082762530298219,6.082762530298219,29.068883707497267,Drowsy
2832,8.0,8.0,31.064449134018133,Drowsy
2834,6.0,6.082762530298219,30.265491900843116,Drowsy
2836,7.0,7.071067811865476,30.14962686336267,Drowsy
2838,12.16552506059644,13.152946437965904,39.6232255123179,Drowsy
